Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results
2279471,HOLIDAY CLUB,HOLIDAY CLUB,2294115,Restaurant,Risk 1 (High),4000-4004 N SHERIDAN RD ,CHICAGO,IL,60613,2019-03-15T00:00:00,Canvass Re-Inspection,Pass w/ Conditions
2279470,CHICAGO DINER LOGAN SQUARE,CHICAGO DINER LOGAN SQUARE,2177119,Restaurant,Risk 1 (High),2333 N MILWAUKEE AVE ,CHICAGO,IL,60647,2019-03-15T00:00:00,Canvass,Pass w/ Conditions
2279466,STONE CREEK COFFEE,STONE CREEK COFFEE,2641268,Restaurant,Risk 2 (Medium),939 W BELMONT AVE ,CHICAGO,IL,60657,2019-03-15T00:00:00,License,Pass w/ Conditions
2279469,Carson (New),Carson (New),70217,School,Risk 1 (High),2550 W 56th (5600S) ST ,chicago,IL,60629,2019-03-15T00:00:00,Canvass,Pass
2279465,TAQUERIA EL PRIMO #2,TAQUERIA EL PRIMO,2108499,Restaurant,Risk 1 (High),4317 N ELSTON AVE ,CHICAGO,IL,60641,2019-03-15T00:00:00,Canvass,Pass w/ Conditions
2279473,DUNKIN DONUTS BASKIN ROBBINS,DUNKIN DONUTS BASKIN ROBBINS,1488341,Restaurant,Risk 1 (High),6001 W ADDISON ST ,CHICAGO,IL,60634,2019-03-15T00:00:00,Canvass,Pass
2279459,WHOLE FOODS MARKET,WHOLE FOODS MARKET,1678043,Grocery Store,Risk 1 (High),1101 S CANAL ST ,CHICAGO,IL,60607,2019-03-15T00:00:00,Complaint,Fail
2279457,SUGAR BLISS CAKE BOUTIQUE,SUGAR BLISS CAKE BOUTIQUE,1943390,Bakery,Risk 1 (High),115 N WABASH AVE ,CHICAGO,IL,60602,2019-03-15T00:00:00,Canvass,Pass w/ Conditions
2279458,DELHI SPICE INC.,DELHI SPICE,2646768,Restaurant,Risk 1 (High),2657 W DEVON AVE ,CHICAGO,IL,60659,2019-03-15T00:00:00,License Re-Inspection,Pass w/ Conditions
2279453,DUNKIN DONUTS,DUNKIN DONUTS,40530,Restaurant,Risk 2 (Medium),7156 N HARLEM AVE ,CHICAGO,IL,60631,2019-03-15T00:00:00,Canvass Re-Inspection,Pass
2279454,MARIANO'S 8515,MARIANO'S,2313619,Grocery Store,Risk 1 (High),1800 W LAWRENCE AVE ,CHICAGO,IL,60640,2019-03-15T00:00:00,Complaint Re-Inspection,Pass w/ Conditions
2279462,TONTI ELEMENTARY,TONTI ELEMENTARY,25631,School,Risk 1 (High),5815 S Homan  (3400W) AVE ,CHICAGO,IL,60629,2019-03-15T00:00:00,Canvass,Pass
2279450,SUPERMERCADO RIVERA INC.,SUPERMERCADO RIVERA,2245326,Grocery Store,Risk 1 (High),4334-4338 W 51ST ST ,CHICAGO,IL,60632,2019-03-15T00:00:00,Recent Inspection,Pass w/ Conditions
2279451,PIZZERIA DEEPO,PIZZERIA DEEPO,2646843,Restaurant,Risk 1 (High),1742 W 99TH ST ,CHICAGO,IL,60643,2019-03-15T00:00:00,License,Fail
2279448,CRUSHED PIZZERIA,CRUSHED PIZZERIA,2647666,Restaurant,Risk 1 (High),1607 W MONTROSE AVE ,CHICAGO,IL,60613,2019-03-15T00:00:00,License Re-Inspection,Pass w/ Conditions
2279447,ART ZONE GALLERY CAFE,ART ZONE GALLERY CAFE,1300871,Restaurant,Risk 2 (Medium),3238 W BRYN MAWR AVE ,CHICAGO,IL,60659,2019-03-14T00:00:00,Canvass,No Entry
2279445,LOST LAKE & THANK YOU CHINESE,LOST LAKE & THANK YOU CHINESE,2261729,Restaurant,Risk 1 (High),3152-3154 W DIVERSEY AVE ,CHICAGO,IL,60647,2019-03-14T00:00:00,Complaint Re-Inspection,Pass w/ Conditions
2279446,DUTCH & DOC'S,DUTCH & DOC'S,2574363,Restaurant,Risk 1 (High),3600-3602 N CLARK ST ,CHICAGO,IL,60613,2019-03-14T00:00:00,Canvass,Pass
2279444,EM LOUNGE,COSTA ALEGRE,1892860,Restaurant,Risk 1 (High),4247 W ARMITAGE AVE ,CHICAGO,IL,60639,2019-03-14T00:00:00,Canvass,Pass w/ Conditions
2279442,"A 87 CAFE AND RESTAURANT,CORP","A 87  CAFE AND RESTAURANT,CORP",2535691,Restaurant,Risk 1 (High),4393 N ELSTON AVE ,CHICAGO,IL,60641,2019-03-14T00:00:00,Canvass,No Entry
2279441,PAPA ROMEO'S PIZZA,PAPA ROMEO'S PIZZA,2432923,Restaurant,Risk 1 (High),4359 N PULASKI RD ,CHICAGO,IL,60641,2019-03-14T00:00:00,Canvass,Out of Business
2279440,NANCY'S HOME OF STUFFED PIZZA,NANCY'S HOME OF STUFFED PIZZA,7778,Restaurant,Risk 1 (High),2930 N BROADWAY ,CHICAGO,IL,60657,2019-03-14T00:00:00,Canvass,Fail
2279439,GOLD COAST DOGS,GOLD COAST DOGS,32318,Restaurant,Risk 2 (Medium),225 S CANAL ST ,CHICAGO,IL,60606,2019-03-14T00:00:00,Canvass Re-Inspection,Fail
2279437,HANDCUT FOODS LLC,LATIN SCHOOL OF CHICAGO LOWER SCHOOL,2470308,Restaurant,Risk 1 (High),1531 N DEARBORN PKWY ,CHICAGO,IL,60610,2019-03-14T00:00:00,Canvass,Pass w/ Conditions
2279434,CASA ROMAN,CASA ROMAN,11900,Grocery Store,Risk 1 (High),6978 N CLARK ST ,CHICAGO,IL,60626,2019-03-14T00:00:00,Canvass Re-Inspection,Pass w/ Conditions
2279433,AUNTIE ANNE'S PRETZELS & RED MANGO,AUNTIE ANNE'S PRETZELS & RED MANGO,2121246,Restaurant,Risk 2 (Medium),835 N MICHIGAN AVE ,CHICAGO,IL,60611,2019-03-14T00:00:00,Canvass,Pass w/ Conditions
2279435,THE BRISTOL,THE BRISTOL,1598177,Restaurant,Risk 1 (High),2152 N DAMEN AVE ,CHICAGO,IL,60647,2019-03-14T00:00:00,Canvass,Fail
2279432,MAN-JO-VIN INC,MAN-JO-VIN,3644,Restaurant,Risk 1 (High),3224 N DAMEN AVE ,CHICAGO,IL,60618,2019-03-14T00:00:00,Canvass,Pass w/ Conditions
2279430,LITTLE BUCHAREST BISTRO,LITTLE BUCHAREST BISTRO,80065,Restaurant,Risk 1 (High),3661-3665 N ELSTON AVE ,CHICAGO,IL,60618,2019-03-14T00:00:00,Complaint,No Entry
2279431,BRACKET ROOM,BRACKET ROOM,2511628,Restaurant,Risk 1 (High),1311-1317 S HALSTED ST ,CHICAGO,IL,60607,2019-03-14T00:00:00,Canvass Re-Inspection,Pass w/ Conditions
2279426,SUBWAY,SUBWAY,1492342,Restaurant,Risk 1 (High),5901 S ARCHER AVE ,CHICAGO,IL,60638,2019-03-14T00:00:00,Canvass,Pass w/ Conditions
2279424,RICA AREPA VENEZUELAN CAFE INC,RICA AREPA VENEZUELAN CAFE,2563826,Restaurant,Risk 1 (High),4255 W ARMITAGE AVE ,CHICAGO,IL,60639,2019-03-14T00:00:00,Canvass,Pass
2279425,PEACHTREE EDUCATIONAL DAYCARE INCORPORATED,PEACHTREE EDUCATIONAL DAYCARE INCORPORATED,2477187,Daycare Above and Under 2 Years,Risk 1 (High),1431 W 111TH ST ,CHICAGO,IL,60643,2019-03-14T00:00:00,Canvass,Pass
2279422,La Taberna on Halsted,La Taberna on Halsted,2043549,Restaurant,Risk 1 (High),1301 S HALSTED ST ,CHICAGO,IL,60607,2019-03-14T00:00:00,Canvass,Out of Business
2279421,"THE ATRIUM HLTH CARE CTRS, INC",THE ATRIUM,2204272,Long Term Care,Risk 1 (High),1425 W ESTES AVE ,CHICAGO,IL,60626,2019-03-14T00:00:00,Canvass Re-Inspection,Pass
2279429,SMOKEHOUSE RESTAURANT,SMOKEHOUSE RESTAURANT,51951,Restaurant,Risk 1 (High),7601 S CICERO AVE ,CHICAGO,IL,60652,2019-03-14T00:00:00,Canvass,Pass w/ Conditions
2279423,BOOILL GALBI,BOOIL RESTAURANT,2427793,Restaurant,Risk 1 (High),3346 W BRYN MAWR AVE ,CHICAGO,IL,60659,2019-03-14T00:00:00,Canvass,Fail
2279419,MACY'S,TASTE BAR CAFE,1648811,Restaurant,Risk 1 (High),835 N MICHIGAN AVE ,CHICAGO,IL,60611,2019-03-14T00:00:00,Canvass,Pass w/ Conditions
2279418,HELLO JASMINE,HELLO JASMINE,2652970,Restaurant,Risk 1 (High),2026 S CLARK ST ,CHICAGO,IL,60616,2019-03-14T00:00:00,License,Pass w/ Conditions
2279416,"HOME OF THE HOAGY,INC",HOME OF THE HOAGY,2517823,Restaurant,Risk 1 (High),1316 W 111TH ST ,CHICAGO,IL,60643,2019-03-14T00:00:00,Canvass Re-Inspection,Pass
2279414,EL GORDO RESTAURANT,EL GORDO RESTAURANT,31100,Restaurant,Risk 1 (High),5746 W BELMONT AVE ,CHICAGO,IL,60634,2019-03-14T00:00:00,Complaint,Pass w/ Conditions
2279415,THE VEGGIE GRILL,THE VEGGIE GRILL,2626249,Restaurant,Risk 3 (Low),629 N WELLS ST ,CHICAGO,IL,60654,2019-03-14T00:00:00,License,Pass
2279413,BAND OF BOHEMIA,BAND OF BOHEMIA,2398386,Restaurant,Risk 1 (High),4710 N RAVENSWOOD AVE ,CHICAGO,IL,60640,2019-03-14T00:00:00,Canvass Re-Inspection,Pass w/ Conditions
2279412,DOLLAR TREE #06621,DOLLAR TREE,2419505,Grocery Store,Risk 3 (Low),3363 N MILWAUKEE AVE ,CHICAGO,IL,60641,2019-03-14T00:00:00,Complaint,Pass w/ Conditions
2279410,THE PORTAGE,COCHINITA,2022387,Restaurant,Risk 1 (High),3938 N CENTRAL AVE ,CHICAGO,IL,60634,2019-03-14T00:00:00,Canvass,Out of Business
2279408,VERANDA GREEK AMERICAN TAVERNA,VERANDA,1932369,Restaurant,Risk 1 (High),5700-5702 W IRVING PARK RD ,CHICAGO,IL,60634,2019-03-14T00:00:00,Canvass,No Entry
2279407,'C' A CATERING AND EVENT COMPANY,'C' A  CATERING AND EVENT COMPANY,1894079,Restaurant,Risk 1 (High),4300-4304 N CENTRAL AVE ,CHICAGO,IL,60634,2019-03-14T00:00:00,Canvass,No Entry
2279409,JAMAICA JERK VILLA,JAMAICA JERK VILLA,2008723,Restaurant,Risk 1 (High),737 W 79TH ST ,CHICAGO,IL,60620,2019-03-14T00:00:00,Complaint Re-Inspection,Pass
2279404,WABI SABI ROTARY,WABI SABI ROTARY,2647241,Restaurant,Risk 1 (High),4521 N SHERIDAN RD ,CHICAGO,IL,60640,2019-03-14T00:00:00,License,Not Ready
2279402,MCCORMICK YMCA PRESCHOOL,MCCORMICK YMCA,2215706,Daycare (2 - 6 Years),Risk 1 (High),1834 N LAWNDALE AVE ,CHICAGO,IL,60647,2019-03-14T00:00:00,License Re-Inspection,Pass
2279401,BURNT CITY/DISTRICT BREW YARDS,DISTRICT BREW YARDS,2627302,Restaurant,Risk 3 (Low),417-427 N ASHLAND AVE ,CHICAGO,IL,60622,2019-03-14T00:00:00,License,Fail
2279405,"NEW YORK DELI, INC.","NEW YORK DELI, INC.",2079741,Grocery Store,Risk 1 (High),316 E 47th ST ,CHICAGO,IL,60653,2019-03-14T00:00:00,Canvass,Pass w/ Conditions
2279399,BURNT CITY/DISTRICT BREW YARDS,DISTRICT BREW YARDS,2627300,Restaurant,Risk 3 (Low),417-427 N ASHLAND AVE ,CHICAGO,IL,60622,2019-03-14T00:00:00,License,Fail
2279397,BRIDGET MCNEILL'S,BRIDGET MCNEILL'S,2163983,Restaurant,Risk 1 (High),420 W BELMONT AVE ,CHICAGO,IL,60657,2019-03-14T00:00:00,Canvass,Out of Business
2279403,WENDY'S,WENDY'S,1145755,Restaurant,Risk 1 (High),7601 S CICERO AVE ,CHICAGO,IL,60652,2019-03-14T00:00:00,Canvass,Pass
2279398,HAP'S GRILL,HAP'S GRILL FISH AND CHICKEN,2522661,Restaurant,Risk 2 (Medium),6859 S LOOMIS BLVD ,CHICAGO,IL,60636,2019-03-14T00:00:00,License,Pass w/ Conditions
2279396,GRANT PARK BISTRO,GRANT PARK BISTRO,2641967,Restaurant,Risk 1 (High),800 S MICHIGAN AVE ,CHICAGO,IL,60605,2019-03-14T00:00:00,License,Pass
2279394,POTBELLY SANDWICH WORKS,POTBELLY SANDWICH WORKS,1742580,Restaurant,Risk 1 (High),5709 S HARLEM AVE ,CHICAGO,IL,60638,2019-03-14T00:00:00,Complaint,Fail
2279391,EL CABALLO LOCCO,EL CABALLO LOCCO,1893474,Restaurant,Risk 1 (High),4024 N KEDZIE AVE ,CHICAGO,IL,60618,2019-03-14T00:00:00,Canvass,Fail
2279393,"DIVERSEY DOLLAR ISLAND, INC.",DOLLAR ISLAND,2636268,Grocery Store,Risk 3 (Low),5941 W DIVERSEY AVE ,CHICAGO,IL,60639,2019-03-14T00:00:00,Complaint,Fail
2279406,CHILANGO,LITO'S EMPANADAS,2327216,Restaurant,Risk 1 (High),1437 W TAYLOR ST ,CHICAGO,IL,60607,2019-03-14T00:00:00,Canvass,Pass w/ Conditions
2279390,EL TEJADO MEXICAN GRILL,EL TEJADO MEXICAN GRILL,2631745,Restaurant,Risk 1 (High),6411 N CENTRAL AVE ,CHICAGO,IL,60646,2019-03-14T00:00:00,Canvass Re-Inspection,Pass
2279385,DOLLAR ISLAND PLUS INC.,DOLLAR ISLAND PLUS INC.,1547263,,Risk 3 (Low),5941 W DIVERSEY AVE ,CHICAGO,IL,60639,2019-03-14T00:00:00,Canvass,Out of Business
2279389,CATALYST MARIA,CATALYST MARIA,3246776,School,Risk 1 (High),6727 S CALIFORNIA AVE ,CHICAGO,IL,60629,2019-03-14T00:00:00,Canvass,Fail
2279388,MOZART ELEMENTARY SCHOOL,MOZART ELEM.SCHOOL & BRANCH ANNEX,24611,School,Risk 1 (High),2200 N Hamlin AVE ,CHICAGO,IL,60647,2019-03-14T00:00:00,Canvass,Fail
2279387,WE ARE THE FUTURE PRESIDENTS,WE ARE THE FUTURE PRESIDENTS,2578250,Daycare Above and Under 2 Years,Risk 1 (High),843-847 W 103RD ST ,CHICAGO,IL,60643,2019-03-14T00:00:00,Canvass,Fail
2279381,GRANT PARK BISTRO,GRANT PARK BISTRO,2641966,Restaurant,Risk 1 (High),800 S MICHIGAN AVE ,CHICAGO,IL,60605,2019-03-14T00:00:00,License,Pass
2279382,HOLIDAY CLUB,HOLIDAY CLUB,2294115,Restaurant,Risk 1 (High),4000-4004 N SHERIDAN RD ,CHICAGO,IL,60613,2019-03-14T00:00:00,Canvass,Pass w/ Conditions
2279380,BURNT CITY/DISTRICT BREW YARDS,DISTRICT BREW YARDS,2627306,Restaurant,Risk 1 (High),417-427 N ASHLAND AVE ,CHICAGO,IL,60622,2019-03-14T00:00:00,License,Fail
2279376,WAKE 'N BACON,WAKE 'N BACON,2163983,Restaurant,Risk 1 (High),420 W BELMONT AVE ,CHICAGO,IL,60657,2019-03-14T00:00:00,Canvass,Pass w/ Conditions
2279377,Gage Park (H/S),Gage Park (H/S),46141,School,Risk 1 (High),5630 S Rockwell (2600W) AVE ,CHICAGO,IL,60629,2019-03-14T00:00:00,Canvass,Pass
2279378,WILDBERRY PANCAKE AND CAFE,WILDBERRY,2560035,Restaurant,Risk 1 (High),196 E PEARSON ST ,CHICAGO,IL,60611,2019-03-14T00:00:00,Canvass,Pass
2279374,WABI SABI ROTARY,WABI SABI ROTARY,2492706,Restaurant,Risk 1 (High),4521 N SHERIDAN RD ,CHICAGO,IL,60640,2019-03-14T00:00:00,Canvass,Fail
2279375,HANDCUT FOODS LLC,LATIN SCHOOL OF CHICAGO MIDDLE SCHOOL,2470306,Restaurant,Risk 1 (High),45 W NORTH BLVD ,CHICAGO,IL,60610,2019-03-14T00:00:00,Canvass Re-Inspection,Pass w/ Conditions
2279372,"MI VAQUITA, INC",MI VAQUITA,2646800,Grocery Store,Risk 3 (Low),4545 W DIVISION ST ,CHICAGO,IL,60651,2019-03-14T00:00:00,License Re-Inspection,Pass
2279370,"MI VAQUITA, INC",MI VAQUITA,2646804,Grocery Store,Risk 2 (Medium),4545 W DIVISION ST ,CHICAGO,IL,60651,2019-03-14T00:00:00,License Re-Inspection,Pass
2279367,MARK TWAIN ELEMENTARY,MARK TWAIN ELEMENTARY,25661,School,Risk 1 (High),5134 S LOTUS ,CHICAGO,IL,60638,2019-03-14T00:00:00,Canvass,Pass
2279373,John Garvy Elementary School,John Garvy Elementary School,23301,School,Risk 1 (High),5225 N Oak Park (6800W) ,CHICAGO,IL,60656,2019-03-14T00:00:00,Canvass Re-Inspection,Fail
2279368,TURQUOISE CAFE,TURQUOISE CAFE,1869346,Restaurant,Risk 1 (High),2147 W ROSCOE ST ,CHICAGO,IL,60618,2019-03-14T00:00:00,Canvass Re-Inspection,Pass
2279369,Wacker,Wacker,26621,School,Risk 1 (High),9746 S Morgan (1000W) ,CHICAGO,IL,60643,2019-03-14T00:00:00,Canvass Re-Inspection,Fail
2279365,St. Viator,St. Viator,1878519,School,Risk 1 (High),4140 W Addison ST ,CHICAGO,IL,60641,2019-03-14T00:00:00,Canvass,Fail
2279364,DR. EFFIE O. ELLIS YMCA HEAD START,DR. EFFIE O. ELLIS YMCA HEAD START,2215709,Children's Services Facility,Risk 1 (High),10 S KEDZIE AVE ,CHICAGO,IL,60612,2019-03-14T00:00:00,License Re-Inspection,Pass
2279363,"EASY SNACK, INC.",EASY SNACK,2646957,Grocery Store,Risk 2 (Medium),4739 W NORTH AVE ,CHICAGO,IL,60639,2019-03-14T00:00:00,License Re-Inspection,Pass w/ Conditions
2279361,ZARIVA FOOD MART,ZARIVA FOOD MART,1380314,,Risk 3 (Low),1815-17 W WILSON AVE ,CHICAGO,IL,60640,2019-03-13T00:00:00,Canvass,Out of Business
2279360,P & S Meats,P & S Meats,1969664,Grocery Store,Risk 1 (High),7544 N Milwaukee AVE ,CHICAGO,IL,60631,2019-03-13T00:00:00,Canvass,Pass w/ Conditions
2279358,DONA NATYS TACOS,DONA NATYS TACOS,2631929,Restaurant,Risk 1 (High),1815 W CHICAGO AVE ,CHICAGO,IL,60622,2019-03-13T00:00:00,Canvass,Fail
2279357,DUNKIN DONUTS,DUNKIN DONUTS,40530,Restaurant,Risk 2 (Medium),7156 N HARLEM AVE ,CHICAGO,IL,60631,2019-03-13T00:00:00,Canvass Re-Inspection,Pass w/ Conditions
2279359,THE WATERFORD A NURSING & REHABILITATION CENTRE,THE WATERFORD,2204373,Long Term Care,Risk 1 (High),7445 N SHERIDAN RD ,CHICAGO,IL,60626,2019-03-13T00:00:00,Canvass Re-Inspection,Pass
2279354,NEW ARCHVIEW RESTAURANT INC,NEW ARCHVIEW RESTAURANT INC,1726,Restaurant,Risk 1 (High),3480 S ARCHER AVE ,CHICAGO,IL,60608,2019-03-13T00:00:00,Canvass,No Entry
2279350,MOTI CAFE,,2627381,,Risk 2 (Medium),70 W HURON ST ,CHICAGO,IL,60654,2019-03-13T00:00:00,License,Not Ready
2279348,CHEESIE'S PUB & GRUB,CHEESIE'S PUB & GRUB,2263707,Mobile Food Preparer,Risk 2 (Medium),2300 S THROOP ST ,CHICAGO,IL,60608,2019-03-13T00:00:00,License,Pass
2279347,AL'S BEEF,AL'S BEEF,2125189,Restaurant,Risk 1 (High),2804 N WESTERN AVE ,CHICAGO,IL,60618,2019-03-13T00:00:00,Complaint,Pass w/ Conditions
2279349,CASA YARI,CASA YARI,2271391,Restaurant,Risk 1 (High),3268 W FULLERTON AVE ,CHICAGO,IL,60647,2019-03-13T00:00:00,Canvass,Pass w/ Conditions
2279356,DOC B'S FRESH KITCHEN,DOC B'S FRESH KITCHEN,2246700,Restaurant,Risk 1 (High),100 E WALTON ST ,CHICAGO,IL,60611,2019-03-13T00:00:00,Canvass,Pass w/ Conditions
2279351,DUNKIN DONUTS,DUNKIN DONUTS,2536562,Restaurant,Risk 2 (Medium),4755 N KIMBALL AVE ,CHICAGO,IL,60625,2019-03-13T00:00:00,Complaint,Pass w/ Conditions
2279352,FAMILY DOLLAR #5630,FAMILY DOLLAR #5630,1381397,Grocery Store,Risk 3 (Low),8030 S HALSTED ST ,CHICAGO,IL,60620,2019-03-13T00:00:00,Complaint,Fail
2279339,RAO FAMILY RESTAURANT,TONY'S CHINESE & AMERICAN RESTAURANT,2458231,Restaurant,Risk 1 (High),6347 W GRAND AVE ,CHICAGO,IL,60639,2019-03-13T00:00:00,Complaint,Fail
2279353,POTBELLY SANDWICH WORKS LLC,POTBELLY SANDWICH WORKS,1543762,Restaurant,Risk 1 (High),1459 W TAYLOR ST ,CHICAGO,IL,60607,2019-03-13T00:00:00,Canvass,Pass w/ Conditions
2279342,WALDO COONEY'S PIZZA,WALDO COONEY'S PIZZA,8601,Restaurant,Risk 1 (High),2410 W 111TH ST ,CHICAGO,IL,60655,2019-03-13T00:00:00,Canvass,Pass
2279338,GIORDANO'S PIZZA,GIORDANO'S PIZZA,35634,Restaurant,Risk 1 (High),5927 W IRVING PARK RD ,CHICAGO,IL,60634,2019-03-13T00:00:00,Complaint,Pass w/ Conditions
2279337,PHO  VIET,PHO  VIET,1868847,Restaurant,Risk 1 (High),4941 N BROADWAY ,CHICAGO,IL,60640,2019-03-13T00:00:00,Canvass Re-Inspection,Pass w/ Conditions
2279336,LET'S EAT THAI,LET'S EAT THAI,2615751,Mobile Food Preparer,Risk 1 (High),2300 S THROOP ST ,CHICAGO,IL,60608,2019-03-13T00:00:00,License,Not Ready
2279340,GERTIE'S ICE CREAM INC,GERTIE'S ICE CREAM/LINDY'S CHILI,4978,Restaurant,Risk 1 (High),7600 S PULASKI RD ,CHICAGO,IL,60652,2019-03-13T00:00:00,Canvass,Pass w/ Conditions
2279343,TEL AVIV RESTAURANT INC,TEL AVIV RESTAURANT INC,3953,Restaurant,Risk 1 (High),6349 N CALIFORNIA AVE ,CHICAGO,IL,60659,2019-03-13T00:00:00,Canvass,Pass w/ Conditions
2279333,CHICKEN INN,CHICKEN INN,10229,Restaurant,Risk 1 (High),7536 N MILWAUKEE AVE ,CHICAGO,IL,60631,2019-03-13T00:00:00,Canvass,Pass w/ Conditions
2279332,TOLEDO RESTAURANT,TOLEDO RESTAURANT,2595377,Restaurant,Risk 1 (High),6251 N MCCORMICK RD ,CHICAGO,IL,60659,2019-03-13T00:00:00,Canvass,No Entry
2279331,THAI THANK YOU RICE & NOODLES,THAI THANK YOU,2563681,Restaurant,Risk 1 (High),3248 N LINCOLN AVE ,CHICAGO,IL,60657,2019-03-13T00:00:00,Canvass,Pass w/ Conditions
2279329,DALEY'S RESTAURANT,DALEY'S RESTAURANT,2631368,Restaurant,Risk 1 (High),6257 S COTTAGE GROVE AVE ,CHICAGO,IL,60637,2019-03-13T00:00:00,License Re-Inspection,Pass
2279330,TAQUERIA SABOR Y SAZON,TAQUERIA SABOR Y SAZON,2202338,Restaurant,Risk 1 (High),2018 S BLUE ISLAND AVE ,CHICAGO,IL,60608,2019-03-13T00:00:00,Canvass,Pass w/ Conditions
2279328,FIRECAKES TRUCK,FIRECAKES TRUCK,2359271,Mobile Food Dispenser,Risk 3 (Low),68 W HUBBARD ST ,CHICAGO,IL,60654,2019-03-13T00:00:00,License,Pass
2279327,DEVIL DAWGS,DEVIL DAWGS,2622063,,All,939 W BELMONT AVE ,CHICAGO,IL,60657,2019-03-13T00:00:00,License,Not Ready
2279325,CAFE TOLA II,CAFE TOLA II,2495714,Restaurant,Risk 1 (High),3324 N CALIFORNIA AVE ,CHICAGO,IL,60618,2019-03-13T00:00:00,Canvass,Pass w/ Conditions
2279326,LUELLA'S GOSPEL BIRD,LUELLA'S GOSPEL BIRD,2630672,Restaurant,Risk 1 (High),2009 N DAMEN AVE ,CHICAGO,IL,60647,2019-03-13T00:00:00,Canvass Re-Inspection,Fail
2279318,SAINT CAJETAN,SAINT CAJETAN,2224978,School,Risk 1 (High),2447 W 112TH ST ,CHICAGO,IL,60655,2019-03-13T00:00:00,Canvass Re-Inspection,Fail
2279320,ALESSANDRO VOLTA ELEMENTARY,ALESSANDRO VOLTA ELEMENTARY,25681,School,Risk 1 (High),4950 N Avers ST ,CHICAGO,IL,60625,2019-03-13T00:00:00,Canvass,Fail
2279323,ASTER HALL,ASTER HALL,2589784,Restaurant,Risk 1 (High),900 N MICHIGAN AVE ,CHICAGO,IL,60611,2019-03-13T00:00:00,Complaint,Pass
2279315,RAHMAT GROCERY & ZABIHA HALAL MEAT,RAHMAT GROCERY & ZAHIBA HALAL MEAT,1980935,Grocery Store,Risk 2 (Medium),2158 W DEVON AVE ,CHICAGO,IL,60659,2019-03-13T00:00:00,Canvass Re-Inspection,Pass w/ Conditions
2279312,LAWRENCE'S FISH & SHRIMP,LAWRENCE'S FISH & SHRIMP,2496691,Restaurant,Risk 1 (High),3242 W 87TH ST ,CHICAGO,IL,60652,2019-03-13T00:00:00,Canvass,Pass w/ Conditions
2253211,"MORELIA SUPERMARKET #2, INC.",MORELIA SUPERMARKET #2,1648410,Grocery Store,Risk 1 (High),4833 W DIVERSEY AVE ,CHICAGO,IL,60639,2019-03-13T00:00:00,Complaint,Pass w/ Conditions
2279710,ORIENTAL CHEF,ORIENTAL CHEF,76943,Restaurant,Risk 1 (High),901 W 87TH ST ,CHICAGO,IL,60620,2019-03-13T00:00:00,Canvass Re-Inspection,No Entry
2279317,LA CASA DEL PUEBLO,LA CASA DEL PUEBLO,2574611,Restaurant,Risk 1 (High),1834 S BLUE ISLAND AVE ,CHICAGO,IL,60608,2019-03-13T00:00:00,Canvass,Pass w/ Conditions
2279314,Bridge Elementary School,Bridge Elementary School,22321,School,Risk 1 (High),3800 N New England ,CHICAGO,IL,60634,2019-03-13T00:00:00,Canvass,Pass w/ Conditions
2279308,EL ASADERO COLOMBIANO,EL ASADERO COLOMBIANO,2647310,Restaurant,Risk 1 (High),4800-4802 N CENTRAL AVE ,CHICAGO,IL,60630,2019-03-13T00:00:00,License,Not Ready
2279310,JAMES MONROE ELEMENTARY SCH.,JAMES MONROE ELEMENTARY,24531,School,Risk 1 (High),3651 W Schubert ST ,CHICAGO,IL,60647,2019-03-13T00:00:00,Canvass,Pass w/ Conditions
2279302,LAS ISLAS MARIAS,LAS ISLAS MARIAS,1943409,Restaurant,Risk 1 (High),2400 S PULASKI RD ,CHICAGO,IL,60623,2019-03-13T00:00:00,Complaint Re-Inspection,Pass
2279307,SANDARBAN'S FISH BAR,SANDARBAN'S FISH BAZAAR,2437109,Grocery Store,Risk 2 (Medium),2200 W DEVON AVE ,CHICAGO,IL,60659,2019-03-13T00:00:00,Canvass Re-Inspection,Pass w/ Conditions
2279299,F. STOCK ELEMENTARY SCHOOL,FREDERICK STOCK ELEMENTARY SCHOOL,30081,School,Risk 1 (High),7507 W Birchwood (7500N) ,CHICAGO,IL,60631,2019-03-13T00:00:00,Canvass,Fail
2279300,BROWN BAG SEAFOOD CO.,BROWN BAG SEAFOOD CO.,2642181,Restaurant,Risk 1 (High),150 N RIVERSIDE PLZ ,CHICAGO,IL,60606,2019-03-13T00:00:00,License,Pass w/ Conditions
2279296,FOOD FIRST CHICAGO,FOOD FIRST CHICAGO,2422792,Restaurant,Risk 1 (High),3207 N ELSTON AVE ,CHICAGO,IL,60618,2019-03-13T00:00:00,Canvass,Out of Business
2279306,MARIANO AZUELA ELEMENTARY,MARIANO AZUELA ELEMENTARY,1982068,School,Risk 1 (High),4707 W MARQUETTE RD ,CHICAGO,IL,60629,2019-03-13T00:00:00,Canvass,Pass
2279301,Chicago Agricultural  (H/S),Chicago Agricultural  (H/S),47091,School,Risk 1 (High),3857 W 111th St (11100S) ,CHICAGO,IL,60655,2019-03-13T00:00:00,Canvass,Fail
